Hank Williams: The Show He Never Gave	8
Ann-Margret Holmgren	9
Södra Sunderbyn	0
Cedar Point Shores	16
São Miguel, Cape Verde	0
Allan F. Sierp	4
Kuujjuaq Airport	11
Paris Saint-Germain Boxing	5
Yalo (woreda)	2
Pair-et-Grandrupt	9
Cremastosperma	14
Kim Ga-eun (badminton)	2
Atemi Oyungu	7
500 dagar om året	0
XBlaze Lost: Memories	3
Ray Wheatley	8
Chiyo Uno	7
Marion Clinch Calkins	6
General Foods	514
Tender Son: The Frankenstein Project	3
Tsuro	41
Who Does She Think She Is	15
Severin Louis Rombach	6
The Headies	166
David Uncle	7
Alexander Bowman (Australian politician)	2
Polydora (annelid)	2
Sun Way Flight 4412	5
Elmer Gantry	146
Toshio Matsuura	4
Frogmore Paper Mill	15
Weatherby, Oregon	2
Cassella	188
Lincolnshire Management	10
Leopold Treitel	11
Come Back, Miss Pipps	5
Gheorghi Arnaoudov	11
Teenage Mutant Ninja Turtles (2003 TV series) (season 4)	2
Sir William Bull, 1st Baronet	5
London Film and Comic Con	22
Hazem Daouk	4
Music Sounds Better with You	44
Shuni-e	24
Interrabang (film)	2
Yair Shimansky	5
Pyridoxal phosphate	16
Bayt Mahsir	18
Agatha of Sicily	22
Exploration Systems Architecture Study	29
Bundelkhand University	23
George Washington Vanderbilt II	66
Winchester, Virginia in the American Civil War	2
Henrik Hagberg	3
Te Rangiataahua Kiniwe Royal	4
Jatinegara	108
Pablo Antonio Serrano-Vitorino	4
Lu Zongdao	24
Spofforth Castle	7
Rymy-Eetu	21
Deaton-Flanigen Productions	37
Margaret Sanger Awards	3
Shokooh Mirzadegi	3
Viktor Zarubin	2
Yingkou	162
2014 FIFA World Cup qualification – UEFA Group C	5
Royal Oak tube station	5
Seiyō Kibun	0
Venue (sound system)	3
Quality-adjusted life year	9
George Paul Kornegay	4
Venus of Dolní Věstonice	0
Marchwood	231
7α-Thiospironolactone	4
Margarita Dabdoub Sikaffi	4
Chrissie Zullo	12
Denis Parshin	9
Il Giornale d'Italia	25
Baghmundi (Vidhan Sabha constituency)	8
Photo caption	5
BonelliErede	7
Thomas Cook & Son	40
Claus Bundgård Christensen	0
Jeffrey K. Edwards	4
Gem Club	6
Degrees of Eastern Orthodox monasticism	4
9-cis-epoxycarotenoid dioxygenase	5
Romel Morales	5
Fiducial inference	7
J. Ludwig Mowinckels Rederi	7
Seven Society	59
Yapeen	11
Ramon Arguelles	16
Greg Scott (presenter)	2
Benjamin Lauth	8
Jamia Fields	3
Col. Jacob Yoes Building	4
Harnam Folk Dance Ensemble	2
1st London Field Company Royal Engineers	2
Equatorial College School	5
Nodashi Station	9
South Galway Set	6
Turkey–United Kingdom relations	2
National Register of Historic Places listings in Scott County, Minnesota	4
Jake Barker-Daish	10
Peter I of Pécs	0
Bordj El Kiffan	15
Little Victories (Beccy Cole album)	2
Julian King (basketball)	2
Shrine of Remembrance	113
Baffle (heat transfer)	2
Object database	19
Security-focused operating system	2
Greek People's Liberation Army	124
Porsche Supercup	196
Ficus superba var. henneana	11
Axel Mærsk	5
2013 Kisii local elections	2
Pelagio (opera)	2
Rau Colony	6
Ishibu Higher Secondary School	4
Texas Tech University System	76
Water polo at the 2015 World Aquatics Championships – Women's tournament	2
January 2015 Île-de-France attacks	0
Institute of Conservation	67
Darkness Visible (novel)	2
Jacques Imbrailo	9
Inland free-tailed bat	2
William Paterson (actor)	2
Belmont, Ohio	20
Lorraine J. Pitkin	4
Georgiana Slough	14
Bi the Way	11
TV3 (Czech Republic)	2
John Healy (Australian politician)	2
Construction Project Information Committee	5
Greek Catholic Eparchy of Križevci	0
Murder Dem	9
Jiří Mahen	0
Cricket World Cup Trophy	8
Vietnam national under-23 football team	9
Germany–Mongolia relations	4
Lucy Hutchinson	38
Maria of Vitebsk	19
Fayçal Fajr	0
Saskatoon station	12
Pentaho	50
Tawatha Agee	21
Saminism Movement	2
Virgin Cola	39
Duel (U.S. game show)	3
Acocil	3
Sotira, Pella	2
Debeaking	4
2009 Vodacom Cup	63
Samuel Town, Sierra Leone	2
Battle of Nishapur (1447)	2
Richelieu Levoyer	5
John George Knight	18
Johannes Pedersen (theologian)	2
Felisberto Hernández	0
Aero-Works Aerolite 103	6
Cathedral chapter	116
Meiji Seimei Kan	6
2010 Washington Redskins season	4
István Moldován	0
Physical (album)	4
SS Empire Arnold	2
Dr. Fox effect	11
Good Music for All	3
Fluoro-Jade stain	6
Petrofina	58
Akshaye Khanna	154
The Lightning Thief	67
Micturition syncope	4
Balsdean	21
The Blind Man of Seville	5
X-Ray Kid Studios	11
Swami Brahmananda	95
Prunus subcordata	8
Motorola Razr	31
Vargas Era	31
Robert Corbet Singleton	5
Strawberry Crest High School	6
Saskatchewan Grain Car Corporation	6
Sature	60
Jan Mendoses	7
Recurring Saturday Night Live characters and sketches introduced 1985–1986	2
Eliteserien play-offs	11
Philadelphia nativist riots	4
Dale Barnstable	12
Mark Henry Hansen	5
James D. Zirin	9
Psychedelic frogfish	2
Bunny Man	87
Mary Goodhew	5
Redwood Highway (film)	1
2004 in M-1 Global	2
Katsuyuki Kiyomiya	8
Rast (Dungeons & Dragons)	2
Journey to the Center of the Circle	8
Will Gray	65
Minffordd	62
2016 Big Ten Conference Women's Soccer Tournament	4
Robby Barnett	10
1997–98 RC Lens season	2
Celalettin Arif	8
Percy Harvin	145
Rain Down (song)	2
Walter of Châtillon	0
Parentucellia viscosa	8
Battle of Takajō	0
Curtis Jobling	11
Amorites	340
The Right to Rock	13
Psychological nativism	2
Will Wheaton	11
Computer Hearts	6
Günther Treptow	0
Second Battle of the Piave River	19
Rashid Latif Medical College	7
Rugeley Town railway station	5
Richard Watkins	35
European Glass Experience	7
Niggas vs. Black People	9
Sherburne Wesley Burnham	14
Gloria Estefan	965
Mistelbach	68
Frank Bretti	5
Chess game collection	3
The Revolutionaries	56
William Boog Leishman	13
Akash Ar Mati	7
Maryland Institute for Technology in the Humanities	15
Marukiya	10
Martina Šestáková	0
Naval Air Training Command	58
Spin label	16
Michel Kreder	5
John I. Cox	7
Optical coherence tomography angiography	4
Peter Loney	4
Central Community Unit School District 3	11
Bernice Adams	6
Euro London Appointments	11
Cardiac fibroma	11
Study circle	22
Honduran Social Security Institute	8
International Alliance for Responsible Drinking	2
Sylvain Sylvain	66
Newland with Woodhouse Moor	5
Fabio Ceccarelli	4
Raj Singh (businessman)	2
Sioux Falls Roller Dollz	7
Frank Lester	22
Priors Dean	18
Arkansas Highway Police	8
Le devin du village	20
The House That Heaven Built	16
Opération Harmattan	0
Lamput	10
Mary Canberg	6
Marina di Pisa	20
Andes to Amazon	15
Énnae Cennsalach	0
Giles Earle (politician)	2
Achalgarh Fort	7
KNRS-FM	15
WKMG-TV	38
Pasteurization	52
Pamphaios	21
Samuel Cutler Ward	13
Nickel sulfide inclusion	3
Comedy Theatre (New York City)	2
Kumho Asiana Group	23
Fill the Void	26
Sage Type 3	5
Montoursville Area School District	69
Border Collie	294
1969–70 Colchester United F.C. season	2
F+A Architects	8
Mary Allen West	8
Giles Stibbert	8
Sidi Haneish Airfield	11
South Florida Auto Show	7
Charles E. Wyman	4
2013 Big Ten Football Championship Game	10
Maja Nikolić	0
Hutton, Cumbria	2
Théodore-Pierre Bertin	0
Refund anticipation loan	6
Thessaloniki–Bitola railway	14
Indy Pride Festival	9
Hogtie	16
CBWT-DT	12
Cosmosoma myrodora	6
Centipede mathematics	4
Superwoman (Alicia Keys song)	2
Black Hispanic and Latino Americans	4
Right to explanation	2
Richhill Township, Greene County, Pennsylvania	5
HMS Vernon (shore establishment)	2
11th Virginia Cavalry	11
System Floors (UK) Ltd v Daniel	4
An Inn in Tokyo	5
Robert Bernecky	3
Shinmin no Michi	15
India's Best Cinestars Ki Khoj	19
Three Kids Mine Remediation and Reclamation Act	8
Casino Lisboa (Portugal)	1
Sultan Hadlirin	15
Semhar Araia	4
Jesse H. Metcalf	13
Stuart Margolin	52
Band of Parents	9
Shelter rule	2
Sobieski Stuarts	18
Tennessee State Route 139	2
Cappriccieo Scates	2
Lemon v. Kurtzman	44
Control moment gyroscope	3
Cyclorana platycephala	4
EyeSee Research	2
James Henry Beard	7
When You Dance I Can Really Love	11
Supersonic (Oasis song)	2
1876 in poetry	3
Savita Punia	4
Bakkwa	11
Roger of Seaton	5
Samuel Leech	13
Sotkamo	67
Acura Pharmaceuticals	4
Crédit Agricole (cycling team)	0
Alexandra Caso	4
Sabaot Land Defence Force	10
Boarstall Duck Decoy	6
Churston Ferrers Grammar School	15
Hellenic Quest	5
Wunder gibt es immer wieder	15
Scientific Computer Applications	5
The Conquest of Bread	28
OS/2	1628
Lesa Mayes-Stringer	5
Tail Spin	19
TLS Agency	2
Alliance station	3
Abu Shusha	46
Touch (Omarion song)	2
Muhammad Jamal ud Din	4
11 Transistor	19
Sheyla Tadeo	7
Gibson ES-175	32
Hoffman Building	9
Ian Temby	7
Immigration Museum, Melbourne	5
UMBC Event Center	15
1967 FA Cup Final	21
Five Finger Death Punch	307
Victor F. Ridder	7
Toruń	0
CDKN1B	28
Chris Cwej	31
B.P. Koirala Highway	14
Pierre Turgeon (writer)	2
Alfonso Angelini	5
Værøya	27
Frank C. Rand	16
Underwater Stage	7
Richard Peters (priest)	1
Chumbinho	8
Anna Hanski	9
1996–97 2. Bundesliga	5
Villa Philmonte	18
Assured destruction	4
Émile Coppieters	0
Carlos Javier Rodríguez	0
Five Pillars of Islam	108
Dan + Shay	97
West Coast Poplock	18
Samuel Dutton Walker	10
Maroubra Speedway	8
Serhiy Melnyk (footballer, born 1988)	2
Hemingway, South Carolina	12
Pillory	117
Fonz (video game)	2
Detour (NCIS)	2
Jack Walsh (cricketer)	2
Naomi's Room	4
The Simpsons (season 1)	4
2010 Tulsa Golden Hurricane football team	4
Jason Euell	30
Ludwigsburg (district)	9
San Diego Figure Skating Club	12
Brinckman baronets	2
Anne Roumanoff	14
Melrose Athletic Club	6
Rob Katz	12
Flores & Prats	8
Montgomery & Co.	11
Saints Roch, Anthony Abbot and Lucy	5
Anthony Plowman	2
History of Thai money	2
Radioactive source	6
Cutting Hall	6
Wayne Cage	2
Barbara Hetmańska	0
Enigma (1998 video game)	2
Daily Chronicle (Illinois)	3
Lakeway, Texas	15
Efterskole	25
Calderwood, Tennessee	4
Convention for the Safeguarding of the Intangible Cultural Heritage	21
Ricardo Gil Lavedra	15
Noel Harrington	4
Mamers Valles	11
Escherichia coli in molecular biology	2
Scary Fragile	13
USS Trippe (DD-403)	2
Commercial Suicide	18
Musicians Hall of Fame and Museum	52
Houay Ho Dam	4
Tunable metamaterial	3
Whiplash (TV series)	2
United Nations Security Council Resolution 1284	4
Belén Gopegui	0
Whispering Jack Smith	8
2003–04 NBL season	12
Sarbufis	16
John LeCompt	25
Jari Litmanen	55
1801 in New Zealand	2
Roman Catholic Diocese of Chiang Mai	4
Mohammed El Berkani	5
Stoyanka Mutafova	7
Sombra (Overwatch)	2
Bert W. O'Malley	4
Nagykanizsa–Körmend Offensive	0
Lon Kruger	82
Place Vertu	13
Rip Tear Crunch	5
Battle of Valls	8
Eduardo de Lima	3
Alexander Lindsay of Evelick (bishop)	2
Shirwal	28
Half-graben	3
Polytechnic University of Turin	100
Motion sickness	20
Geology of Nicaragua	2
Ultimate Canada	13
Markus Giebel	3
Bowery Mission	29
Andre B. Roman	8
Education in Suriname	3
Angel of Mine	42
LUMO Community Wildlife Sanctuary	8
Mills E. Godwin High School	6
Ashikaga Yoshiharu	16
Mark Nichols (journalist)	2
3703 Volkonskaya	4
Buxton, Maine	38
Stargate Universe (season 2)	2
Héctor Rivadavia Gómez	0
Snatch squad	3
Kenneth Webb	25
Al-Sahwah	6
Haderslev County	17
Jacob Guptil Fletcher	2
Michael Clay	150
Sri Lanka Light Infantry	33
Jay Carson	13
Kolonia, Szczytno County	2
Forensic (album)	2
Digital Millennium Copyright Act	391
1999 ATP Tour	32
The Invincible Beany Man - The 10 Year Old D.J. Wonder	4
Altamont, South Dakota	2
Albin of Brechin	2
Hell's Kitchen (painting)	2
Michael Audain	14
Crónica TV	0
Stan Drayton	10
Thee Midniters	45
Red River Valley Research Corridor	9
Emma Grigsby Meharg	5
Rondizzoni metro station	2
Aria (band)	2
Pritam & Eames	8
Radoje Domanović	0
Jack Swarthout	8
Ural Striped-maned pigeon	2
Peace on Earth (film)	2
Kohl's Plaza	5
2008 World Series of Poker results	2
SOCRATES (satellite)	2
The WheelHouse	6
Beverly Historic District	6
Green Crystal Ties, Volume 5: Gems from the Garage Band Vaults	4
Lepa Radić	0
John Duncan Forsyth	16
Charles F. D. Belden	2
The Westin Nova Scotian	6
Springdale, Utah	11
Labordia helleri	5
Civil Service North of Ireland Cricket Club	5
Maruni	18
Alberto Fernández de Rosa	0
Beaufort Inlet, Western Australia	2
Lagenostoma	7
Provost Umphrey Stadium	46
Kothachira	23
Milissa Rehberger	4
Slaviša Stojanovič	0
Kausa	631
Walter Kogler	4
Marine Aviation Logistics Squadron 31	7
Rungsted Kyst station	2
Catalan Company	163
Tupiniquins Ecological Station	9
Fluorine absorption dating	6
Manu Prakash	8
Lorraine Keane	21
Robert Monteith	22
Gare du Champ de Mars	5
2017 Columbus Crew SC season	4
Francis Kelly (Australian politician)	2
Frankfurter Kranz	6
1978 Pacific Coast Athletic Association Men's Basketball Tournament	4
Snow (ship)	2
Donna Wilson	16
Van Buren Township, St. Louis County, Minnesota	1
Electorate of Bavaria	188
Peter McInerney	4
Fortunian	23
Music Pets Love: While You Are Gone	4
Costanzo II Sforza	2
Israel Alnaqua	6
RAE Scarab	7
Horatio Chapin House	5
Hayalin	16
Take a Bow (Leona Lewis song)	2
Beaver Island Airport	5
2009 in spaceflight	2
1883 Philadelphia Athletics season	2
Thelepte Airfield	8
Mauretania Sitifensis	56
Lee Redmond	7
No pain, no gain	8
Roman Catholic Diocese of Malaybalay	5
Wicked problem	4
Pearl Harbor Aviation Museum	4
Worth Ryder	15
Stan Arthur	11
Jane McDonald	68
Dentin sialophosphoprotein	4
Business valuation standard	2
S. R. Ekkundi	5
Richard Jasek	38
4, 3, 2, 1 (LL Cool J song)	2
New Mexico's congressional districts	3
Tōdō Takatora	0
PitchMen	15
Lupinus arbustus	4
Dachau liberation reprisals	8
Abraham Wesley Eager	6
Paul Achkar	10
James Lawton	37
Brazeau, Missouri	7
WEC 53	35
Carl Raymond Gray	4
Stable	6163
Jayavarman I (Paramara dynasty)	3
John Lilleyman	2
Valerie Scott (tennis)	2
Hôtel d'Estrées	0
The Spike (essay)	2
Ohio State University Radio Observatory	9
72nd Street (Manhattan)	2
Wittering, Cambridgeshire	3
Mitsubishi Type 73 Light Truck	4
Predication (computer architecture)	2
Bob Stitt	14
Marguerite Delaporte	5
All Systems Go (Donna Summer album)	2
Granges-près-Marnand	0
Max Hospital, Gurgaon	3
Sua Pan	29
Ma Zhaoxu	13
Beall Woods State Park	12
Me and My Arrow	9
Hidden Worlds	17
The Mark of the Angels – Miserere	7
Darren Clarke	162
Up Above My Head	20
Cajanus kerstingii	10
Moye Complex	12
SU-100Y Self-Propelled Gun	3
Tibetan autobiography	9
Recoleta, Chile	4
Al-Shanfara	2
José Emeterio Rivas	0
Soul Sound	75
Iqro	25
Tobi Adebayo-Rowling	5
Cody Michelin Cup Biplane	7
The Lodger (opera)	2
Enigma Variations	152
Virginia Blanco Tardío	0
Southwestern Christian University	17
Rory Pitman	4
Rickey Smiley	91
Ilī-ippašra	0
An Essay on the Life and Genius of Samuel Johnson	6
J. Curtis Joyner	4
ADA Signs	5
Noordzee Helikopters Vlaanderen	9
GMR Stadium	6
Panicovirus	8
Menno Singers	5
Toulouse (song)	2
1996 Men's Field Hockey Olympic Qualifier	2
Thomas Edward Bowdich	14
Church of St Peter and St Paul, Wantage	6
International House, The University of Sydney	2
Anderson-McQueen	19
Beautiful Ones (Hurts song)	2
Thomas J. McDonough	6
Conte cruel	2
Salford Symphony Orchestra	6
Sam Fink	10
The Sword of Forever	5
Qixingguan District	8
Mount Auburn, Iowa	2
Barney and Chapman	15
Area codes 815 and 779	2
Somethin' I'm Good At	8
Nanjil Sampath	5
Flame (band)	8
Baqaa	10
Edinburg Township, Portage County, Ohio	2
Gartenlaube Waltz	4
Papyrus Oxyrhynchus 248	4
Ignatius Sichelbart	8
Pi Hydrae	7
Lex Lang	34
Eliseo Canaveri	5
Sealdah	1228
Amy Bloom	10
Content Assembly Mechanism	6
Con Dempsey	2
Cuerden Hall	20
Tewa	1643
Robert Loewy	3
Goenkale	16
Henry Lorne Masta	6
Team AkzoNobel	9
Quartz reef mining	6
Martin Buchan	28
Randy Schekman	25
Virtual help desk	4
King's Sedgemoor Drain	55
Breighton	39
Theodosius Romanus	3
Kristin Armstrong	40
Brilliance Auto	49
Nhật Tân Bridge	0
Noblemen (film)	2
Type 40 torpedo boat	2
Joseph Kaiponohea ʻAeʻa	9
Limberlost Swamp	29
Devudu Narasimha Sastri	4
Lunar Strain	18
Lao Neutralist Party	4
Aadade Aadharam	5
Society of Korean Poets	34
Antoine Régnault	0
Douglas Morpeth	6
Eric LeCompte (non-profit)	2
1987 Seattle Seahawks season	4
Your Home in Their Hands	5
Laila Traby	10
Harmonic major scale	2
Printer (computing)	3
Bannockburn RFC	6
Darren Tanke	16
Utilicraft FF-1080	3
Robinson Nabulyato	5
Wakefield baronets	2
Ryan Goodman	7
Dan Healey	6
Salix purpurea	28
2012 British Supersport Championship	2
Rashmi (Hindu astrology)	2
Playgirlz	14
Dietmar Drabek	9
Armored Core: For Answer	4
Brand New Lover	12
Ivan Cerović	0
Holland F.C.	3
Devoid of Faith	8
Daniel Murphy (bishop)	2
C.D. Atlético Chaparratique	0
Hradecky Bridge	11
Tibetan National Anthem	3
Body Party	57
François Héraly	0
George Dale (criminal)	2
Greenwell baronets	2
Gustave de Rothschild	25
Akkun to Kanojo	2
Elgin High School (Illinois)	2
Vaulx Carter	19
St. Anthony's Church, Tamuning	2
J.E. Heartbreak	20
Ten Ton Chicken	11
Darmstadt Artists' Colony	16
1936 U.S. Open (golf)	2
Bruce Pandolfini	17
Racism in South America	2
Earl Norfleet Phillips	6
David DiLaura	2
Carol Monaghan	9
Songpan County	17
Horton Park Golf Club	6
Kashf-e hijab	8
The Three Musketeers (Studebaker engineers)	2
1001 (number)	2
Kembara Mahkota Johor	10
King of the Ring (2000)	4
If One of These Bottles Should Happen to Fall	7
Valentine Soap Workers Cottages	4
Aaron Zelman	23
Investment club	10
Beazer Homes USA	10
Brine pipeline	6
Perinthalmanna	172
Minoru Sano	5
Landhi Town	24
Dieleghem Abbey	6
Kota Anggerik (state constituency)	2
Hamish Telfer Adam	4
Franklyn, South Australia	2
Brick Mitchell	2
Lyrebird (film)	2
Pat Sullivan (programmer)	2
Memphis Zoo	65
Randall Wallace	58
Two Headed	39
Chase Seiffert	4
Hutt Valley Lakers	8
Joe Bell Site	4
Cherangani Hills Forest	9
Gran Hermano (Spanish season 12)	2
Thachanallur Pastorate	9
HMS Cordelia (1856)	2
Janne Karlsson (ice hockey, born 1964)	2
Revelation (Star Wars novel)	2
The End of the Innocence (album)	2
Warsaw Railway Junction	8
Pierre Nanterme	7
Isopogon latifolius	7
The Complete Book of Running	16
Greenslopes Private Hospital	15
Daniel Delaney	7
2011 New Zealand general election	20
2008 PDL season	7
ASCII (squat)	2
Russo-Chinese Bank Building	4
Otto Haab	9
BioMarin Pharmaceutical	24
Dream on the Volga	13
Riccardo Pasi	7
Bergman kernel	26
Keerthi Reddy	42
Doug Bereuter	14
Liberto Beltrán	0
Fulton McGrath	3
Shri Guru Gobind Singh Ji Airport	8
1972 International Gold Cup	5
Bangkay	31
Mildmay, Ontario	8
Sisters of the Holy Family of Villefranche	6
Elizabeth Rubin	9
Edward Telfair	29
Philippines at the 2011 Southeast Asian Games	3
Charles Guernier	6
5T (gang)	2
A Little More Love (Jerrod Niemann and Lee Brice song)	2
Henry Austin Scudder	4
Advent candle	15
John Summerskill	8
Libina	17
St Paul's Church, Auckland	7
The Invention of the Beautiful Game	2
VC-10 Challengers	2
Zundel Salant	12
STMicroelectronics	223
Gakkel Ridge	34
Pedro Silva Girão	0
SS Milwaukee Clipper	3
ORSIS	27
Bandar Lengeh	27
Samuel Seo	11
Aspidistra grandiflora	5
Revolucija (TV series)	2
It Was My Best Birthday Ever, Charlie Brown	8
2013 Indian Premier League Final	4
Quebec sovereignty movement	103
John Bilton	5
Global Frontier Missions	5
Tricia MacGregor	8
Huddle (film)	1
Orinoco crocodile	51
Harold Fielding	25
Irwin Belk Track and Field Center/Transamerica Field	6
Richard de Clare, Steward of Forest of Essex	2
Welsh Premier League	957
NorthAmeriCon '79	6
Kenansville, Florida	4
Gaon Stadium	6
Élisabeth Roudinesco	0
Lee Jaemoo	8
Missão Artística Francesa	0
Jigsaw learning technique	2
Billy Cundiff	170
Velikoluksky District	33
Phil Lovas	6
Adamantinia	8
Nursing care plan	5
Finite model property	2
Highland Park High School (New Jersey)	2
Klavs F. Jensen	2
Darrell L. Bock	13
Constitutional Council (Ivory Coast)	2
Rollston	72
JetAmerica	15
Suzukake Nanchara	6
Arun Kumar Singh	9
Sonic soot blowers	8
Senate of the Roman Kingdom	7
Diotisalvi Neroni	9
Mary McLeod Bethune	171
The Nut-Brown Maid	11
Pose (TV series)	3
Jason Barker	21
Screaming Mad George	23
Exchange Student Zero	9
Darwin Gross	16
Fox Photo	16
